month,solePubs,collabPubs,solePubsCorona,collabPubsCorona,n_participation,Participation_Corona,country
202002,64.0,64.0,0.0,0.0,309.0,0.0,Georgia
202002,36.0,18.0,1.0,0.0,137.0,1.0,Jersey
202002,9.0,55.0,0.0,1.0,122.0,1.0,Cyprus
202002,8.0,33.0,0.0,0.0,93.0,0.0,Iceland
202002,10.0,44.0,0.0,0.0,149.0,0.0,Luxembourg
202002,47.0,131.0,0.0,3.0,514.0,2.0,Peru
202002,0.0,16.0,0.0,0.0,37.0,0.0,Guinea
202002,16.0,24.0,0.0,0.0,135.0,0.0,Latvia
202002,26.0,64.0,0.0,0.0,207.0,0.0,United Arab Emirates
202002,11.0,12.0,0.0,0.0,115.0,0.0,Bosnia and Herzegovina
202002,47.0,77.0,1.0,1.0,308.0,4.0,Lebanon
202002,43.0,51.0,0.0,0.0,395.0,0.0,Tunisia
202002,1.0,11.0,0.0,0.0,32.0,0.0,Benin
202002,18.0,46.0,0.0,1.0,176.0,5.0,Estonia
202002,0.0,5.0,0.0,0.0,7.0,0.0,Grenada
202002,18.0,30.0,0.0,2.0,131.0,2.0,Kuwait
202002,0.0,9.0,0.0,0.0,18.0,0.0,Haiti
202002,6.0,19.0,0.0,1.0,77.0,1.0,Senegal
202002,1.0,15.0,0.0,0.0,103.0,0.0,Gambia
202002,47.0,58.0,0.0,0.0,404.0,0.0,Slovakia
202002,44.0,35.0,1.0,2.0,328.0,7.0,Morocco
202002,40.0,86.0,1.0,3.0,372.0,7.0,Bangladesh
202002,13.0,31.0,1.0,4.0,114.0,19.0,Oman
202002,17.0,87.0,0.0,1.0,295.0,2.0,Uganda
202002,3.0,14.0,0.0,0.0,53.0,0.0,Botswana
202002,3.0,15.0,0.0,2.0,51.0,4.0,Venezuela
202002,14.0,49.0,1.0,1.0,209.0,7.0,Cameroon
202002,0.0,11.0,0.0,2.0,36.0,2.0,Cambodia
202002,5.0,9.0,0.0,1.0,33.0,1.0,Malta
202002,0.0,2.0,0.0,0.0,5.0,0.0,French Polynesia
202002,2.0,6.0,0.0,0.0,19.0,0.0,Monaco
202002,5.0,14.0,0.0,2.0,75.0,1.0,Mali
202002,1.0,20.0,0.0,0.0,53.0,0.0,Myanmar
202002,0.0,5.0,0.0,0.0,13.0,0.0,Faroe Islands
202002,0.0,1.0,0.0,0.0,1.0,0.0,Niger
202002,106.0,116.0,0.0,3.0,818.0,5.0,Nigeria
202002,154.0,75.0,1.0,1.0,737.0,3.0,Ethiopia
202002,21.0,74.0,1.0,1.0,275.0,4.0,Tanzania
202002,2.0,5.0,0.0,0.0,15.0,0.0,Jamaica
202002,9.0,38.0,1.0,0.0,186.0,3.0,Algeria
202002,0.0,6.0,0.0,0.0,20.0,0.0,Laos
202002,0.0,5.0,0.0,0.0,9.0,0.0,Fiji
202002,9.0,3.0,0.0,0.0,37.0,0.0,Syria
202002,6.0,13.0,0.0,0.0,45.0,0.0,Armenia
202002,21.0,29.0,1.0,1.0,104.0,7.0,Iraq
202002,0.0,7.0,0.0,0.0,22.0,0.0,New Caledonia
202002,0.0,4.0,0.0,0.0,8.0,0.0,Gabon
202002,13.0,31.0,1.0,1.0,124.0,4.0,Uruguay
202002,26.0,42.0,0.0,5.0,190.0,12.0,Nepal
202002,0.0,2.0,0.0,0.0,2.0,0.0,Dominica
202002,11.0,19.0,0.0,0.0,109.0,0.0,Kazakhstan
202002,1.0,11.0,0.0,1.0,28.0,1.0,Yemen
202002,2.0,26.0,0.0,0.0,89.0,0.0,Malawi
202002,2.0,23.0,0.0,0.0,57.0,0.0,Zimbabwe
202002,0.0,3.0,0.0,1.0,17.0,1.0,Paraguay
202002,4.0,5.0,0.0,0.0,21.0,0.0,Albania
202002,1.0,1.0,0.0,0.0,2.0,0.0,Greenland
202002,0.0,3.0,0.0,0.0,4.0,0.0,Nicaragua
202002,2.0,23.0,0.0,1.0,58.0,5.0,Zambia
202002,2.0,13.0,0.0,0.0,41.0,0.0,Burkina Faso
202002,0.0,1.0,0.0,0.0,1.0,0.0,Liberia
202002,1.0,7.0,0.0,0.0,16.0,0.0,Democratic Republic of the Congo
202002,1.0,2.0,0.0,0.0,9.0,0.0,Moldova
202002,4.0,11.0,0.0,0.0,34.0,0.0,Bahrain
202002,2.0,18.0,0.0,1.0,62.0,1.0,Panama
202002,2.0,7.0,0.0,0.0,22.0,0.0,Azerbaijan
202002,0.0,10.0,1.0,0.0,16.0,1.0,Mauritius
202002,9.0,14.0,0.0,1.0,71.0,1.0,Cuba
202002,0.0,2.0,0.0,0.0,2.0,0.0,Liechtenstein
202002,0.0,17.0,0.0,0.0,53.0,0.0,Mongolia
202002,4.0,34.0,2.0,2.0,111.0,20.0,Sudan
202002,0.0,0.0,0.0,0.0,0.0,0.0,San Marino
202002,1.0,23.0,0.0,0.0,55.0,0.0,Rwanda
202002,1.0,8.0,0.0,0.0,38.0,0.0,Sierra Leone
202002,1.0,4.0,0.0,2.0,8.0,2.0,Afghanistan
202002,1.0,5.0,0.0,0.0,10.0,0.0,Bhutan
202002,0.0,3.0,0.0,0.0,4.0,0.0,Angola
202002,1.0,1.0,0.0,0.0,4.0,0.0,Somalia
202002,0.0,3.0,0.0,0.0,13.0,0.0,Central African Republic
202002,0.0,0.0,0.0,0.0,0.0,0.0,Guadeloupe
202002,0.0,7.0,0.0,0.0,27.0,0.0,French Guiana
202002,0.0,0.0,0.0,0.0,0.0,0.0,GuineaBissau
202002,0.0,0.0,0.0,0.0,0.0,0.0,Bahamas
202002,0.0,1.0,0.0,0.0,1.0,0.0,Bermuda
202002,1.0,13.0,0.0,0.0,52.0,0.0,Mozambique
202002,1.0,0.0,0.0,0.0,7.0,0.0,Belize
202002,2.0,7.0,0.0,2.0,25.0,2.0,Bolivia
202002,1.0,8.0,1.0,0.0,21.0,3.0,Brunei
202002,1.0,5.0,0.0,0.0,13.0,0.0,Lesotho
202002,0.0,7.0,0.0,0.0,11.0,0.0,Dominican Republic
202002,0.0,1.0,0.0,0.0,1.0,0.0,Samoa
202002,1.0,5.0,0.0,0.0,21.0,0.0,Namibia
202002,3.0,11.0,0.0,0.0,33.0,0.0,Guatemala
202002,0.0,3.0,0.0,0.0,5.0,0.0,El Salvador
202002,0.0,5.0,0.0,0.0,7.0,0.0,Trinidad and Tobago
202002,1.0,1.0,0.0,0.0,7.0,0.0,Suriname
202002,0.0,7.0,0.0,0.0,8.0,0.0,Libya
202002,0.0,5.0,0.0,0.0,9.0,0.0,Chad
202002,2.0,4.0,0.0,0.0,20.0,0.0,Togo
202002,0.0,3.0,0.0,0.0,3.0,0.0,Guyana
202002,0.0,2.0,1.0,0.0,6.0,1.0,Macao
202002,0.0,1.0,0.0,0.0,4.0,0.0,Reunion
202002,0.0,0.0,0.0,0.0,0.0,0.0,Cabo Verde
202002,0.0,5.0,0.0,0.0,9.0,0.0,Uzbekistan
202002,0.0,4.0,0.0,0.0,4.0,0.0,Barbados
202002,0.0,1.0,0.0,0.0,18.0,0.0,Seychelles
202002,0.0,2.0,0.0,0.0,2.0,0.0,Kyrgyzstan
202002,1.0,8.0,0.0,2.0,18.0,1.0,Honduras
202002,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands
202002,0.0,1.0,0.0,0.0,1.0,0.0,Andorra
202002,0.0,0.0,0.0,0.0,0.0,0.0,Vatican
202002,0.0,2.0,0.0,0.0,7.0,0.0,Saint Kitts and Nevis
202002,0.0,3.0,0.0,0.0,2.0,0.0,Tajikistan
202002,5.0,21.0,0.0,0.0,75.0,0.0,Czechia
202002,0.0,0.0,0.0,0.0,0.0,0.0,Palau
202002,0.0,1.0,0.0,0.0,5.0,0.0,Burundi
202002,0.0,2.0,0.0,0.0,5.0,0.0,Solomon Islands
202002,0.0,0.0,0.0,0.0,0.0,0.0,Maldives
202002,0.0,0.0,0.0,0.0,0.0,0.0,Martinique
202002,0.0,0.0,0.0,0.0,0.0,0.0,Palestinian Territory
202002,0.0,3.0,0.0,0.0,9.0,0.0,Curacao
202002,1.0,1.0,0.0,0.0,2.0,0.0,Saint Lucia
202002,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
202002,0.0,1.0,0.0,1.0,1.0,1.0,Republic of the Congo
202002,0.0,0.0,0.0,0.0,0.0,0.0,Sint Maarten
202002,2.0,2.0,0.0,0.0,11.0,0.0,Eritrea
202002,1.0,0.0,0.0,0.0,5.0,0.0,Mauritania
202002,0.0,1.0,0.0,0.0,2.0,0.0,Djibouti
202002,0.0,0.0,0.0,0.0,0.0,0.0,Ivory Coast
202002,0.0,0.0,0.0,0.0,0.0,0.0,Aruba
202002,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda
202002,0.0,0.0,0.0,0.0,0.0,0.0,Isle of Man
202002,0.0,0.0,0.0,0.0,0.0,0.0,Sao Tome and Principe
202002,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat
202002,0.0,1.0,0.0,0.0,1.0,0.0,Tonga
202002,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar
202002,0.0,0.0,0.0,0.0,0.0,0.0,Cayman Islands
202002,0.0,0.0,0.0,0.0,0.0,0.0,Niue
202002,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
202002,0.0,0.0,0.0,0.0,0.0,0.0,British Virgin Islands
202002,0.0,0.0,0.0,0.0,0.0,0.0,Timor Leste
202002,2.0,4.0,0.0,0.0,13.0,0.0,North Macedonia
202002,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu
202002,0.0,0.0,0.0,0.0,0.0,0.0,Aland Islands
202003,1307.0,1530.0,55.0,93.0,9453.0,382.0,Australia
202003,2539.0,663.0,64.0,28.0,5561.0,289.0,South Korea
202003,1551.0,1482.0,40.0,53.0,12132.0,349.0,Spain
202003,11123.0,9106.0,468.0,526.0,73603.0,3344.0,United States
202003,2396.0,2529.0,28.0,84.0,18877.0,308.0,Germany
202003,237.0,222.0,2.0,40.0,1635.0,21.0,Thailand
202003,348.0,368.0,17.0,16.0,2511.0,95.0,Israel
202003,2514.0,1958.0,381.0,190.0,19799.0,2199.0,Italy
202003,708.0,397.0,51.0,16.0,3032.0,238.0,Taiwan
202003,12319.0,3552.0,1124.0,294.0,13597.0,3348.0,China
202003,3604.0,1094.0,48.0,42.0,14005.0,372.0,Japan
202003,1596.0,3341.0,107.0,210.0,15103.0,817.0,United Kingdom
202003,932.0,490.0,16.0,19.0,5547.0,78.0,Poland
202003,917.0,1313.0,17.0,46.0,7875.0,196.0,Netherlands
202003,1402.0,1625.0,51.0,85.0,9986.0,351.0,Canada
202003,895.0,276.0,32.0,19.0,4024.0,103.0,Turkey
202003,184.0,314.0,11.0,16.0,1432.0,55.0,Ireland
202003,2019.0,765.0,119.0,103.0,8105.0,493.0,India
202003,1344.0,1003.0,35.0,38.0,11667.0,255.0,Brazil
202003,214.0,313.0,0.0,8.0,1825.0,11.0,Finland
202003,511.0,1156.0,24.0,57.0,5159.0,160.0,Switzerland
202003,237.0,291.0,10.0,20.0,1425.0,39.0,South Africa
202003,354.0,783.0,11.0,30.0,3560.0,88.0,Belgium
202003,297.0,346.0,13.0,20.0,2279.0,118.0,Greece
202003,1018.0,1832.0,61.0,73.0,11091.0,504.0,France
202003,464.0,880.0,7.0,28.0,3902.0,66.0,Sweden
202003,151.0,248.0,2.0,12.0,1061.0,15.0,New Zealand
202003,348.0,410.0,8.0,16.0,2368.0,33.0,Portugal
202003,232.0,394.0,5.0,18.0,1901.0,33.0,Norway
202003,110.0,225.0,5.0,7.0,1133.0,60.0,Chile
202003,129.0,203.0,5.0,7.0,1156.0,13.0,Argentina
202003,41.0,55.0,2.0,1.0,246.0,5.0,Bulgaria
202003,1027.0,461.0,118.0,47.0,5241.0,549.0,Iran
202003,236.0,353.0,64.0,31.0,1962.0,383.0,Singapore
202003,49.0,109.0,1.0,3.0,440.0,7.0,Qatar
202003,57.0,80.0,5.0,5.0,449.0,32.0,Jordan
202003,284.0,539.0,6.0,19.0,2689.0,48.0,Austria
202003,70.0,106.0,2.0,5.0,604.0,20.0,Croatia
202003,299.0,302.0,14.0,10.0,2475.0,95.0,Mexico
202003,405.0,311.0,5.0,12.0,2231.0,23.0,Egypt
202003,408.0,639.0,2.0,29.0,3266.0,59.0,Denmark
202003,128.0,118.0,1.0,8.0,1035.0,14.0,Romania
202003,72.0,84.0,1.0,4.0,451.0,13.0,Slovenia
202003,94.0,155.0,9.0,21.0,739.0,48.0,Colombia
202003,36.0,86.0,0.0,6.0,331.0,8.0,Ghana
202003,30.0,97.0,0.0,4.0,372.0,8.0,Kenya
202003,13.0,63.0,2.0,1.0,210.0,13.0,Ecuador
202003,107.0,300.0,17.0,21.0,1141.0,89.0,Pakistan
202003,7.0,23.0,0.0,1.0,60.0,1.0,Costa Rica
202003,505.0,340.0,4.0,10.0,3761.0,38.0,Russia
202003,6.0,20.0,0.0,1.0,72.0,1.0,Belarus
202003,1.0,11.0,0.0,0.0,48.0,0.0,Madagascar
202003,208.0,246.0,6.0,16.0,1525.0,68.0,Malaysia
202003,52.0,88.0,0.0,5.0,510.0,5.0,Serbia
202003,19.0,70.0,2.0,3.0,256.0,25.0,Philippines
202003,51.0,158.0,3.0,9.0,617.0,32.0,Vietnam
202003,33.0,29.0,2.0,2.0,211.0,18.0,Sri Lanka
202003,119.0,120.0,0.0,7.0,718.0,20.0,Indonesia
202003,2.0,9.0,0.0,1.0,26.0,1.0,Montenegro
202003,125.0,200.0,1.0,8.0,1189.0,15.0,Hungary
202003,286.0,488.0,25.0,32.0,2128.0,132.0,Saudi Arabia
202003,25.0,62.0,0.0,2.0,276.0,2.0,Ukraine
202003,45.0,66.0,0.0,3.0,355.0,3.0,Lithuania
202003,63.0,61.0,3.0,1.0,297.0,5.0,Georgia
202003,38.0,24.0,4.0,2.0,142.0,7.0,Jersey
202003,16.0,67.0,1.0,1.0,151.0,2.0,Cyprus
202003,4.0,36.0,0.0,0.0,85.0,0.0,Iceland
202003,6.0,52.0,0.0,1.0,112.0,1.0,Luxembourg
202003,39.0,178.0,11.0,12.0,666.0,61.0,Peru
202003,2.0,4.0,0.0,0.0,28.0,0.0,Guinea
202003,16.0,37.0,0.0,0.0,147.0,0.0,Latvia
202003,24.0,98.0,3.0,6.0,278.0,23.0,United Arab Emirates
202003,4.0,10.0,0.0,0.0,33.0,0.0,Bosnia and Herzegovina
202003,49.0,88.0,5.0,3.0,392.0,18.0,Lebanon
202003,57.0,70.0,0.0,4.0,488.0,5.0,Tunisia
202003,2.0,22.0,1.0,0.0,83.0,2.0,Benin
202003,17.0,50.0,0.0,1.0,183.0,2.0,Estonia
202003,1.0,8.0,0.0,0.0,13.0,0.0,Grenada
202003,14.0,29.0,1.0,4.0,92.0,8.0,Kuwait
202003,0.0,7.0,0.0,0.0,22.0,0.0,Haiti
202003,7.0,29.0,0.0,4.0,142.0,3.0,Senegal
202003,2.0,7.0,1.0,0.0,18.0,10.0,Gambia
202003,53.0,65.0,1.0,3.0,429.0,10.0,Slovakia
202003,50.0,48.0,7.0,2.0,365.0,31.0,Morocco
202003,54.0,108.0,3.0,10.0,478.0,28.0,Bangladesh
202003,24.0,40.0,1.0,2.0,175.0,3.0,Oman
202003,15.0,82.0,1.0,2.0,303.0,7.0,Uganda
202003,1.0,14.0,0.0,2.0,73.0,2.0,Botswana
202003,8.0,22.0,1.0,3.0,69.0,12.0,Venezuela
202003,22.0,50.0,1.0,4.0,244.0,8.0,Cameroon
202003,1.0,20.0,0.0,2.0,47.0,5.0,Cambodia
202003,1.0,14.0,1.0,0.0,24.0,1.0,Malta
202003,0.0,2.0,0.0,0.0,8.0,0.0,French Polynesia
202003,2.0,7.0,0.0,0.0,11.0,0.0,Monaco
202003,4.0,19.0,1.0,3.0,95.0,5.0,Mali
202003,2.0,15.0,0.0,0.0,61.0,0.0,Myanmar
202003,0.0,2.0,0.0,0.0,3.0,0.0,Faroe Islands
202003,0.0,5.0,0.0,0.0,6.0,0.0,Niger
202003,129.0,142.0,2.0,10.0,981.0,22.0,Nigeria
202003,165.0,85.0,3.0,0.0,874.0,7.0,Ethiopia
202003,28.0,66.0,0.0,2.0,354.0,6.0,Tanzania
202003,1.0,6.0,0.0,0.0,16.0,0.0,Jamaica
202003,14.0,43.0,0.0,0.0,186.0,0.0,Algeria
202003,0.0,4.0,0.0,0.0,14.0,0.0,Laos
202003,1.0,7.0,0.0,0.0,29.0,0.0,Fiji
202003,14.0,4.0,0.0,0.0,56.0,0.0,Syria
202003,6.0,14.0,0.0,0.0,64.0,0.0,Armenia
202003,42.0,39.0,4.0,8.0,181.0,29.0,Iraq
202003,1.0,5.0,0.0,0.0,21.0,0.0,New Caledonia
202003,0.0,4.0,0.0,0.0,15.0,0.0,Gabon
202003,12.0,33.0,0.0,2.0,115.0,6.0,Uruguay
202003,36.0,46.0,2.0,9.0,221.0,10.0,Nepal
202003,0.0,0.0,0.0,0.0,0.0,0.0,Dominica
202003,9.0,36.0,0.0,0.0,182.0,0.0,Kazakhstan
202003,1.0,9.0,1.0,1.0,19.0,3.0,Yemen
202003,7.0,39.0,0.0,2.0,115.0,4.0,Malawi
202003,3.0,23.0,1.0,0.0,72.0,1.0,Zimbabwe
202003,3.0,5.0,0.0,0.0,23.0,0.0,Paraguay
202003,1.0,11.0,0.0,0.0,17.0,0.0,Albania
202003,0.0,2.0,0.0,0.0,4.0,0.0,Greenland
202003,0.0,0.0,0.0,0.0,0.0,0.0,Nicaragua
202003,5.0,22.0,0.0,2.0,82.0,2.0,Zambia
202003,4.0,15.0,0.0,2.0,94.0,2.0,Burkina Faso
202003,0.0,3.0,0.0,1.0,14.0,3.0,Liberia
202003,0.0,12.0,0.0,0.0,40.0,0.0,Democratic Republic of the Congo
202003,0.0,3.0,0.0,0.0,11.0,0.0,Moldova
202003,4.0,25.0,0.0,0.0,56.0,0.0,Bahrain
202003,6.0,18.0,0.0,1.0,43.0,5.0,Panama
202003,2.0,5.0,0.0,0.0,21.0,0.0,Azerbaijan
202003,1.0,7.0,0.0,1.0,11.0,1.0,Mauritius
202003,1.0,28.0,0.0,0.0,82.0,0.0,Cuba
202003,0.0,0.0,0.0,0.0,0.0,0.0,Liechtenstein
202003,1.0,11.0,0.0,0.0,37.0,0.0,Mongolia
202003,6.0,28.0,0.0,4.0,78.0,4.0,Sudan
202003,1.0,4.0,0.0,0.0,12.0,0.0,San Marino
202003,4.0,15.0,0.0,0.0,59.0,0.0,Rwanda
202003,0.0,7.0,0.0,0.0,22.0,0.0,Sierra Leone
202003,1.0,5.0,0.0,2.0,8.0,4.0,Afghanistan
202003,2.0,10.0,0.0,0.0,34.0,0.0,Bhutan
202003,1.0,6.0,0.0,0.0,17.0,0.0,Angola
202003,2.0,1.0,0.0,0.0,4.0,0.0,Somalia
202003,0.0,2.0,0.0,0.0,4.0,0.0,Central African Republic
202003,0.0,1.0,0.0,0.0,2.0,0.0,Guadeloupe
202003,2.0,2.0,0.0,0.0,15.0,0.0,French Guiana
202003,0.0,3.0,0.0,0.0,0.0,0.0,GuineaBissau
202003,0.0,4.0,0.0,0.0,4.0,0.0,Bahamas
202003,0.0,0.0,0.0,0.0,0.0,0.0,Bermuda
202003,5.0,13.0,0.0,1.0,68.0,1.0,Mozambique
202003,2.0,2.0,0.0,0.0,11.0,0.0,Belize
202003,1.0,13.0,0.0,1.0,35.0,7.0,Bolivia
202003,0.0,5.0,0.0,1.0,13.0,2.0,Brunei
202003,1.0,2.0,0.0,0.0,8.0,0.0,Lesotho
202003,1.0,8.0,0.0,0.0,19.0,0.0,Dominican Republic
202003,0.0,4.0,0.0,0.0,6.0,0.0,Samoa
202003,1.0,4.0,0.0,0.0,15.0,0.0,Namibia
202003,0.0,15.0,0.0,1.0,36.0,1.0,Guatemala
202003,1.0,1.0,0.0,0.0,6.0,0.0,El Salvador
202003,0.0,2.0,0.0,0.0,4.0,0.0,Trinidad and Tobago
202003,1.0,0.0,0.0,0.0,1.0,0.0,Suriname
202003,2.0,5.0,3.0,0.0,20.0,2.0,Libya
202003,0.0,4.0,0.0,0.0,7.0,0.0,Chad
202003,2.0,3.0,0.0,1.0,22.0,2.0,Togo
202003,0.0,3.0,0.0,0.0,4.0,0.0,Guyana
202003,1.0,1.0,1.0,0.0,3.0,1.0,Macao
202003,0.0,0.0,0.0,0.0,0.0,0.0,Reunion
202003,0.0,1.0,0.0,0.0,1.0,0.0,Cabo Verde
202003,0.0,8.0,0.0,0.0,14.0,0.0,Uzbekistan
202003,2.0,0.0,0.0,1.0,3.0,2.0,Barbados
202003,0.0,1.0,0.0,0.0,2.0,0.0,Seychelles
202003,0.0,3.0,0.0,0.0,5.0,0.0,Kyrgyzstan
202003,1.0,5.0,0.0,1.0,10.0,9.0,Honduras
202003,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands
202003,1.0,0.0,0.0,0.0,2.0,0.0,Andorra
202003,0.0,0.0,0.0,0.0,0.0,0.0,Vatican
202003,1.0,2.0,0.0,0.0,4.0,0.0,Saint Kitts and Nevis
202003,0.0,2.0,0.0,0.0,3.0,0.0,Tajikistan
202003,16.0,25.0,0.0,0.0,137.0,0.0,Czechia
202003,0.0,0.0,0.0,0.0,0.0,0.0,Palau
202003,0.0,1.0,0.0,0.0,2.0,0.0,Burundi
202003,0.0,1.0,0.0,0.0,3.0,0.0,Solomon Islands
202003,0.0,1.0,0.0,0.0,1.0,0.0,Maldives
202003,0.0,0.0,0.0,0.0,0.0,0.0,Martinique
202003,1.0,1.0,0.0,0.0,6.0,0.0,Palestinian Territory
202003,0.0,1.0,0.0,0.0,1.0,0.0,Curacao
202003,0.0,0.0,0.0,0.0,0.0,0.0,Saint Lucia
202003,0.0,0.0,0.0,0.0,0.0,0.0,Saint Vincent and the Grenadines
202003,0.0,3.0,0.0,0.0,3.0,0.0,Republic of the Congo
202003,0.0,0.0,0.0,0.0,0.0,0.0,Sint Maarten
202003,3.0,3.0,0.0,1.0,16.0,1.0,Eritrea
202003,0.0,1.0,0.0,0.0,7.0,0.0,Mauritania
202003,0.0,0.0,0.0,0.0,0.0,0.0,Djibouti
202003,0.0,1.0,0.0,0.0,5.0,0.0,Ivory Coast
202003,1.0,0.0,0.0,0.0,1.0,0.0,Aruba
202003,0.0,1.0,0.0,0.0,3.0,0.0,Antigua and Barbuda
202003,0.0,0.0,0.0,0.0,0.0,0.0,Isle of Man
202003,0.0,0.0,0.0,0.0,0.0,0.0,Sao Tome and Principe
202003,0.0,0.0,0.0,0.0,0.0,0.0,Montserrat
202003,0.0,2.0,0.0,0.0,2.0,0.0,Tonga
202003,0.0,0.0,0.0,0.0,0.0,0.0,Gibraltar
202003,0.0,1.0,0.0,0.0,1.0,0.0,Cayman Islands
202003,0.0,0.0,0.0,0.0,0.0,0.0,Niue
202003,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan
202003,0.0,0.0,0.0,0.0,0.0,0.0,British Virgin Islands
202003,0.0,0.0,0.0,0.0,0.0,0.0,Timor Leste
202003,0.0,8.0,0.0,0.0,11.0,0.0,North Macedonia
202003,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu
202003,0.0,0.0,0.0,0.0,0.0,0.0,Aland Islands
202003,,,,,7.0,,Guinea-Bissau
202004,1505.0,1590.0,144.0,238.0,10467.0,997.0,Australia
202004,2264.0,652.0,109.0,47.0,5294.0,518.0,South Korea
202004,1681.0,1589.0,258.0,186.0,12768.0,1586.0,Spain
202004,13040.0,9427.0,1758.0,1334.0,82046.0,11298.0,United States
202004,2342.0,2627.0,163.0,224.0,19303.0,1277.0,Germany
202004,329.0,238.0,15.0,39.0,2062.0,120.0,Thailand
202004,408.0,399.0,60.0,60.0,2832.0,330.0,Israel
202004,2768.0,1998.0,996.0,498.0,20750.0,6098.0,Italy
202004,719.0,391.0,65.0,29.0,3184.0,317.0,Taiwan
202004,11155.0,3366.0,1044.0,477.0,12919.0,3193.0,China
202004,3584.0,1095.0,103.0,77.0,14280.0,699.0,Japan
202004,1719.0,3497.0,299.0,579.0,16037.0,2170.0,United Kingdom
202004,925.0,511.0,41.0,54.0,5495.0,284.0,Poland
202004,844.0,1308.0,72.0,141.0,7744.0,696.0,Netherlands
202004,1540.0,1774.0,183.0,278.0,10788.0,1276.0,Canada
202004,1023.0,371.0,146.0,74.0,4715.0,566.0,Turkey
202004,227.0,312.0,33.0,49.0,1735.0,189.0,Ireland
202004,2623.0,867.0,463.0,243.0,9915.0,1795.0,India
202004,1463.0,1041.0,166.0,116.0,12178.0,1047.0,Brazil
202004,219.0,347.0,8.0,20.0,1814.0,51.0,Finland
202004,573.0,1117.0,55.0,155.0,5249.0,525.0,Switzerland
202004,248.0,324.0,34.0,49.0,1515.0,149.0,South Africa
202004,410.0,772.0,44.0,94.0,3660.0,424.0,Belgium
202004,348.0,365.0,68.0,80.0,2451.0,377.0,Greece
202004,1203.0,1861.0,258.0,258.0,11998.0,2219.0,France
202004,490.0,826.0,18.0,76.0,3892.0,184.0,Sweden
202004,187.0,283.0,7.0,29.0,1262.0,53.0,New Zealand
202004,358.0,425.0,51.0,55.0,2357.0,238.0,Portugal
202004,234.0,385.0,11.0,34.0,1941.0,80.0,Norway
202004,169.0,213.0,15.0,28.0,1430.0,110.0,Chile
202004,129.0,219.0,17.0,42.0,1287.0,144.0,Argentina
202004,27.0,53.0,3.0,5.0,239.0,16.0,Bulgaria
202004,1120.0,503.0,228.0,113.0,5633.0,1193.0,Iran
202004,266.0,373.0,97.0,72.0,2161.0,551.0,Singapore
202004,57.0,98.0,9.0,11.0,386.0,56.0,Qatar
202004,58.0,63.0,13.0,20.0,369.0,96.0,Jordan
202004,302.0,532.0,27.0,55.0,2633.0,210.0,Austria
202004,78.0,88.0,12.0,20.0,671.0,66.0,Croatia
202004,339.0,310.0,38.0,46.0,2613.0,227.0,Mexico
202004,347.0,304.0,36.0,41.0,2166.0,211.0,Egypt
202004,410.0,638.0,20.0,49.0,3329.0,156.0,Denmark
202004,129.0,141.0,16.0,24.0,1058.0,103.0,Romania
202004,71.0,86.0,7.0,12.0,475.0,51.0,Slovenia
202004,123.0,140.0,20.0,31.0,815.0,139.0,Colombia
202004,47.0,99.0,6.0,15.0,441.0,63.0,Ghana
202004,35.0,112.0,4.0,18.0,473.0,42.0,Kenya
202004,10.0,53.0,4.0,8.0,142.0,44.0,Ecuador
202004,137.0,312.0,51.0,68.0,1140.0,282.0,Pakistan
202004,7.0,28.0,0.0,3.0,86.0,3.0,Costa Rica
202004,535.0,386.0,29.0,31.0,3956.0,197.0,Russia
202004,3.0,25.0,1.0,3.0,66.0,5.0,Belarus
202004,0.0,11.0,0.0,0.0,45.0,0.0,Madagascar
202004,231.0,278.0,30.0,35.0,1669.0,197.0,Malaysia
202004,67.0,99.0,3.0,14.0,621.0,30.0,Serbia
202004,17.0,46.0,15.0,10.0,163.0,76.0,Philippines
202004,67.0,147.0,3.0,18.0,583.0,104.0,Vietnam
202004,46.0,36.0,5.0,5.0,226.0,26.0,Sri Lanka
202004,119.0,90.0,27.0,10.0,821.0,133.0,Indonesia
202004,0.0,12.0,2.0,1.0,24.0,5.0,Montenegro
202004,110.0,173.0,6.0,12.0,1081.0,70.0,Hungary
202004,262.0,490.0,55.0,68.0,2036.0,337.0,Saudi Arabia
202004,28.0,66.0,0.0,2.0,252.0,2.0,Ukraine
202004,69.0,63.0,2.0,6.0,463.0,19.0,Lithuania
202004,54.0,77.0,20.0,16.0,336.0,68.0,Georgia
202004,47.0,35.0,8.0,3.0,154.0,26.0,Jersey
202004,13.0,57.0,5.0,12.0,151.0,25.0,Cyprus
202004,4.0,34.0,2.0,0.0,117.0,15.0,Iceland
202004,11.0,36.0,3.0,7.0,121.0,23.0,Luxembourg
